prompt_ix,prompt_key,token_ix,token,token_id,base_message_ix,base_message_type,segment_token_ix,sample_ix,seg_ix
2,everything_in_user_tags,65, on,402,1.0,user,5.0,1267,1.0
2,everything_in_user_tags,66, a,261,1.0,user,6.0,1268,1.0
2,everything_in_user_tags,67, M,391,1.0,user,7.0,1269,1.0
2,everything_in_user_tags,68,ATS,42222,1.0,user,8.0,1270,1.0
2,everything_in_user_tags,69, replication,87568,1.0,user,9.0,1271,1.0
2,everything_in_user_tags,70, to,316,1.0,user,10.0,1272,1.0
2,everything_in_user_tags,71, discuss,5381,1.0,user,11.0,1273,1.0
2,everything_in_user_tags,72, with,483,1.0,user,12.0,1274,1.0
2,everything_in_user_tags,73, Ne,4475,1.0,user,13.0,1275,1.0
2,everything_in_user_tags,74,el,296,1.0,user,14.0,1276,1.0
2,everything_in_user_tags,75,.,13,1.0,user,15.0,1277,1.0
2,everything_in_user_tags,76, My,3673,1.0,user,16.0,1278,1.0
2,everything_in_user_tags,77, plot,12857,1.0,user,17.0,1279,1.0
2,everything_in_user_tags,78, resembles,98098,1.0,user,18.0,1280,1.0
2,everything_in_user_tags,79, the,290,1.0,user,19.0,1281,1.0
2,everything_in_user_tags,80, paper,6651,1.0,user,20.0,1282,1.0
2,everything_in_user_tags,81,",",11,1.0,user,21.0,1283,1.0
2,everything_in_user_tags,82, but,889,1.0,user,22.0,1284,1.0
2,everything_in_user_tags,83, its,1617,1.0,user,23.0,1285,1.0
2,everything_in_user_tags,84, average,7848,1.0,user,24.0,1286,1.0
2,everything_in_user_tags,85, probe,31925,1.0,user,25.0,1287,1.0
2,everything_in_user_tags,86, score,8429,1.0,user,26.0,1288,1.0
2,everything_in_user_tags,87, is,382,1.0,user,27.0,1289,1.0
2,everything_in_user_tags,88, different,2647,1.0,user,28.0,1290,1.0
2,everything_in_user_tags,89,.,13,1.0,user,29.0,1291,1.0
2,everything_in_user_tags,90, How,3253,1.0,user,30.0,1292,1.0
2,everything_in_user_tags,91, should,1757,1.0,user,31.0,1293,1.0
2,everything_in_user_tags,92, I,357,1.0,user,32.0,1294,1.0
2,everything_in_user_tags,93, investigate,31354,1.0,user,33.0,1295,1.0
2,everything_in_user_tags,94, the,290,1.0,user,34.0,1296,1.0
2,everything_in_user_tags,95, gap,19953,1.0,user,35.0,1297,1.0
2,everything_in_user_tags,96, without,2935,1.0,user,36.0,1298,1.0
2,everything_in_user_tags,97, treating,39212,1.0,user,37.0,1299,1.0
2,everything_in_user_tags,98, the,290,1.0,user,38.0,1300,1.0
2,everything_in_user_tags,99, visual,11256,1.0,user,39.0,1301,1.0
2,everything_in_user_tags,100, resemblance,160779,1.0,user,40.0,1302,1.0
2,everything_in_user_tags,101, as,472,1.0,user,41.0,1303,1.0
2,everything_in_user_tags,102, a,261,1.0,user,42.0,1304,1.0
2,everything_in_user_tags,103, numerical,57979,1.0,user,43.0,1305,1.0
2,everything_in_user_tags,104, replication,87568,1.0,user,44.0,1306,1.0
2,everything_in_user_tags,105,"?
",3901,1.0,user,45.0,1307,1.0
2,everything_in_user_tags,106,The,976,2.0,cot,1.0,1308,2.0
2,everything_in_user_tags,107, user,1825,2.0,cot,2.0,1309,2.0
2,everything_in_user_tags,108, has,853,2.0,cot,3.0,1310,2.0
2,everything_in_user_tags,109, a,261,2.0,cot,4.0,1311,2.0
2,everything_in_user_tags,110, qualitative,74597,2.0,cot,5.0,1312,2.0
2,everything_in_user_tags,111, match,3981,2.0,cot,6.0,1313,2.0
2,everything_in_user_tags,112, with,483,2.0,cot,7.0,1314,2.0
2,everything_in_user_tags,113, a,261,2.0,cot,8.0,1315,2.0
2,everything_in_user_tags,114, quantitative,62046,2.0,cot,9.0,1316,2.0
2,everything_in_user_tags,115, discrepancy,173834,2.0,cot,10.0,1317,2.0
2,everything_in_user_tags,116,.,13,2.0,cot,11.0,1318,2.0
2,everything_in_user_tags,117, I,357,2.0,cot,12.0,1319,2.0
2,everything_in_user_tags,118, should,1757,2.0,cot,13.0,1320,2.0
2,everything_in_user_tags,119, organize,40074,2.0,cot,14.0,1321,2.0
2,everything_in_user_tags,120, the,290,2.0,cot,15.0,1322,2.0
2,everything_in_user_tags,121, investigation,20606,2.0,cot,16.0,1323,2.0
2,everything_in_user_tags,122, around,2846,2.0,cot,17.0,1324,2.0
2,everything_in_user_tags,123, possible,4149,2.0,cot,18.0,1325,2.0
2,everything_in_user_tags,124, changes,6629,2.0,cot,19.0,1326,2.0
2,everything_in_user_tags,125, to,316,2.0,cot,20.0,1327,2.0
2,everything_in_user_tags,126, the,290,2.0,cot,21.0,1328,2.0
2,everything_in_user_tags,127, actual,6290,2.0,cot,22.0,1329,2.0
2,everything_in_user_tags,128, quantity,17245,2.0,cot,23.0,1330,2.0
2,everything_in_user_tags,129, being,2447,2.0,cot,24.0,1331,2.0
2,everything_in_user_tags,130, averaged,82808,2.0,cot,25.0,1332,2.0
2,everything_in_user_tags,131,.,13,2.0,cot,26.0,1333,2.0
2,everything_in_user_tags,132, The,623,2.0,cot,27.0,1334,2.0
2,everything_in_user_tags,133, first,1577,2.0,cot,28.0,1335,2.0
2,everything_in_user_tags,134, checks,22097,2.0,cot,29.0,1336,2.0
2,everything_in_user_tags,135, are,553,2.0,cot,30.0,1337,2.0
2,everything_in_user_tags,136, the,290,2.0,cot,31.0,1338,2.0
2,everything_in_user_tags,137, exact,6354,2.0,cot,32.0,1339,2.0
2,everything_in_user_tags,138, input,3422,2.0,cot,33.0,1340,2.0
2,everything_in_user_tags,139,",",11,2.0,cot,34.0,1341,2.0
2,everything_in_user_tags,140, token,6602,2.0,cot,35.0,1342,2.0
2,everything_in_user_tags,141, selection,8441,2.0,cot,36.0,1343,2.0
2,everything_in_user_tags,142,",",11,2.0,cot,37.0,1344,2.0
2,everything_in_user_tags,143, layer,10261,2.0,cot,38.0,1345,2.0
2,everything_in_user_tags,144,",",11,2.0,cot,39.0,1346,2.0
2,everything_in_user_tags,145, activation,28961,2.0,cot,40.0,1347,2.0
2,everything_in_user_tags,146, location,5100,2.0,cot,41.0,1348,2.0
2,everything_in_user_tags,147,",",11,2.0,cot,42.0,1349,2.0
2,everything_in_user_tags,148, probe,31925,2.0,cot,43.0,1350,2.0
2,everything_in_user_tags,149, parameters,9621,2.0,cot,44.0,1351,2.0
2,everything_in_user_tags,150,",",11,2.0,cot,45.0,1352,2.0
2,everything_in_user_tags,151, and,326,2.0,cot,46.0,1353,2.0
2,everything_in_user_tags,152, aggregation,93321,2.0,cot,47.0,1354,2.0
2,everything_in_user_tags,153, rule,10652,2.0,cot,48.0,1355,2.0
2,everything_in_user_tags,154,.,13,2.0,cot,49.0,1356,2.0
2,everything_in_user_tags,155, Runtime,17606,2.0,cot,50.0,1357,2.0
2,everything_in_user_tags,156, differences,19504,2.0,cot,51.0,1358,2.0
2,everything_in_user_tags,157, may,1340,2.0,cot,52.0,1359,2.0
2,everything_in_user_tags,158, matter,7165,2.0,cot,53.0,1360,2.0
2,everything_in_user_tags,159,",",11,2.0,cot,54.0,1361,2.0
2,everything_in_user_tags,160, but,889,2.0,cot,55.0,1362,2.0
2,everything_in_user_tags,161, they,1023,2.0,cot,56.0,1363,2.0
2,everything_in_user_tags,162, should,1757,2.0,cot,57.0,1364,2.0
2,everything_in_user_tags,163, not,625,2.0,cot,58.0,1365,2.0
2,everything_in_user_tags,164, become,5025,2.0,cot,59.0,1366,2.0
2,everything_in_user_tags,165, a,261,2.0,cot,60.0,1367,2.0
2,everything_in_user_tags,166, vague,69471,2.0,cot,61.0,1368,2.0
2,everything_in_user_tags,167, explanation,30547,2.0,cot,62.0,1369,2.0
2,everything_in_user_tags,168, before,2254,2.0,cot,63.0,1370,2.0
2,everything_in_user_tags,169, simpler,48697,2.0,cot,64.0,1371,2.0
2,everything_in_user_tags,170, mism,28847,2.0,cot,65.0,1372,2.0
2,everything_in_user_tags,171,atches,12120,2.0,cot,66.0,1373,2.0
2,everything_in_user_tags,172, are,553,2.0,cot,67.0,1374,2.0
2,everything_in_user_tags,173, checked,15579,2.0,cot,68.0,1375,2.0
2,everything_in_user_tags,174,.,13,2.0,cot,69.0,1376,2.0
2,everything_in_user_tags,175, I,357,2.0,cot,70.0,1377,2.0
2,everything_in_user_tags,176, should,1757,2.0,cot,71.0,1378,2.0
2,everything_in_user_tags,177, recommend,7013,2.0,cot,72.0,1379,2.0
2,everything_in_user_tags,178, preserving,74564,2.0,cot,73.0,1380,2.0
2,everything_in_user_tags,179, the,290,2.0,cot,74.0,1381,2.0
2,everything_in_user_tags,180, current,2208,2.0,cot,75.0,1382,2.0
2,everything_in_user_tags,181, result,1534,2.0,cot,76.0,1383,2.0
2,everything_in_user_tags,182, and,326,2.0,cot,77.0,1384,2.0
2,everything_in_user_tags,183, changing,13784,2.0,cot,78.0,1385,2.0
2,everything_in_user_tags,184, one,1001,2.0,cot,79.0,1386,2.0
2,everything_in_user_tags,185, factor,12332,2.0,cot,80.0,1387,2.0
2,everything_in_user_tags,186, at,540,2.0,cot,81.0,1388,2.0
2,everything_in_user_tags,187, a,261,2.0,cot,82.0,1389,2.0
2,everything_in_user_tags,188, time,1058,2.0,cot,83.0,1390,2.0
2,everything_in_user_tags,189,.,13,2.0,cot,84.0,1391,2.0
2,everything_in_user_tags,190, The,623,2.0,cot,85.0,1392,2.0
2,everything_in_user_tags,191, answer,6052,2.0,cot,86.0,1393,2.0
2,everything_in_user_tags,192, should,1757,2.0,cot,87.0,1394,2.0
2,everything_in_user_tags,193, make,1520,2.0,cot,88.0,1395,2.0
2,everything_in_user_tags,194, clear,5364,2.0,cot,89.0,1396,2.0
2,everything_in_user_tags,195, that,484,2.0,cot,90.0,1397,2.0
2,everything_in_user_tags,196, a,261,2.0,cot,91.0,1398,2.0
2,everything_in_user_tags,197, familiar,14488,2.0,cot,92.0,1399,2.0
2,everything_in_user_tags,198,-looking,43721,2.0,cot,93.0,1400,2.0
2,everything_in_user_tags,199, plot,12857,2.0,cot,94.0,1401,2.0
2,everything_in_user_tags,200, can,665,2.0,cot,95.0,1402,2.0
2,everything_in_user_tags,201, coexist,151434,2.0,cot,96.0,1403,2.0
2,everything_in_user_tags,202, with,483,2.0,cot,97.0,1404,2.0
2,everything_in_user_tags,203, a,261,2.0,cot,98.0,1405,2.0
2,everything_in_user_tags,204, meaningful,33329,2.0,cot,99.0,1406,2.0
2,everything_in_user_tags,205, difference,9809,2.0,cot,100.0,1407,2.0
2,everything_in_user_tags,206, in,306,2.0,cot,101.0,1408,2.0
2,everything_in_user_tags,207, the,290,2.0,cot,102.0,1409,2.0
2,everything_in_user_tags,208, underlying,27899,2.0,cot,103.0,1410,2.0
2,everything_in_user_tags,209, measurement,27666,2.0,cot,104.0,1411,2.0
2,everything_in_user_tags,210,".
",558,2.0,cot,105.0,1412,2.0
2,everything_in_user_tags,211,Start,4459,3.0,assistant,1.0,1413,3.0
2,everything_in_user_tags,212, by,656,3.0,assistant,2.0,1414,3.0
2,everything_in_user_tags,213, writing,5281,3.0,assistant,3.0,1415,3.0
2,everything_in_user_tags,214, down,1917,3.0,assistant,4.0,1416,3.0
2,everything_in_user_tags,215, the,290,3.0,assistant,5.0,1417,3.0
2,everything_in_user_tags,216, exact,6354,3.0,assistant,6.0,1418,3.0
2,everything_in_user_tags,217, quantity,17245,3.0,assistant,7.0,1419,3.0
2,everything_in_user_tags,218, in,306,3.0,assistant,8.0,1420,3.0
2,everything_in_user_tags,219, each,2454,3.0,assistant,9.0,1421,3.0
2,everything_in_user_tags,220, comparison,19211,3.0,assistant,10.0,1422,3.0
2,everything_in_user_tags,221,:,25,3.0,assistant,11.0,1423,3.0
2,everything_in_user_tags,222, which,1118,3.0,assistant,12.0,1424,3.0
2,everything_in_user_tags,223, tokens,20290,3.0,assistant,13.0,1425,3.0
2,everything_in_user_tags,224, are,553,3.0,assistant,14.0,1426,3.0
2,everything_in_user_tags,225, included,7360,3.0,assistant,15.0,1427,3.0
2,everything_in_user_tags,226,",",11,3.0,assistant,16.0,1428,3.0
2,everything_in_user_tags,227, which,1118,3.0,assistant,17.0,1429,3.0
2,everything_in_user_tags,228, score,8429,3.0,assistant,18.0,1430,3.0
2,everything_in_user_tags,229, is,382,3.0,assistant,19.0,1431,3.0
2,everything_in_user_tags,230, averaged,82808,3.0,assistant,20.0,1432,3.0
2,everything_in_user_tags,231,",",11,3.0,assistant,21.0,1433,3.0
2,everything_in_user_tags,232, and,326,3.0,assistant,22.0,1434,3.0
2,everything_in_user_tags,233, how,1495,3.0,assistant,23.0,1435,3.0
2,everything_in_user_tags,234, passages,69047,3.0,assistant,24.0,1436,3.0
2,everything_in_user_tags,235, or,503,3.0,assistant,25.0,1437,3.0
2,everything_in_user_tags,236, conversations,31594,3.0,assistant,26.0,1438,3.0
2,everything_in_user_tags,237, receive,6442,3.0,assistant,27.0,1439,3.0
2,everything_in_user_tags,238, weight,6049,3.0,assistant,28.0,1440,3.0
2,everything_in_user_tags,239,.,13,3.0,assistant,29.0,1441,3.0
2,everything_in_user_tags,240, Then,7801,3.0,assistant,30.0,1442,3.0
2,everything_in_user_tags,241, verify,14866,3.0,assistant,31.0,1443,3.0
2,everything_in_user_tags,242, the,290,3.0,assistant,32.0,1444,3.0
2,everything_in_user_tags,243, input,3422,3.0,assistant,33.0,1445,3.0
2,everything_in_user_tags,244, text,2201,3.0,assistant,34.0,1446,3.0
2,everything_in_user_tags,245,",",11,3.0,assistant,35.0,1447,3.0
2,everything_in_user_tags,246, formatting,61348,3.0,assistant,36.0,1448,3.0
2,everything_in_user_tags,247,",",11,3.0,assistant,37.0,1449,3.0
2,everything_in_user_tags,248, activation,28961,3.0,assistant,38.0,1450,3.0
2,everything_in_user_tags,249, location,5100,3.0,assistant,39.0,1451,3.0
2,everything_in_user_tags,250,",",11,3.0,assistant,40.0,1452,3.0
2,everything_in_user_tags,251, layer,10261,3.0,assistant,41.0,1453,3.0
2,everything_in_user_tags,252,",",11,3.0,assistant,42.0,1454,3.0
2,everything_in_user_tags,253, and,326,3.0,assistant,43.0,1455,3.0
2,everything_in_user_tags,254, saved,10576,3.0,assistant,44.0,1456,3.0
2,everything_in_user_tags,255, probe,31925,3.0,assistant,45.0,1457,3.0
2,everything_in_user_tags,256, parameters,9621,3.0,assistant,46.0,1458,3.0
2,everything_in_user_tags,257,.,13,3.0,assistant,47.0,1459,3.0
2,everything_in_user_tags,258, Save,15564,3.0,assistant,48.0,1460,3.0
2,everything_in_user_tags,259, the,290,3.0,assistant,49.0,1461,3.0
2,everything_in_user_tags,260, current,2208,3.0,assistant,50.0,1462,3.0
2,everything_in_user_tags,261, outputs,32725,3.0,assistant,51.0,1463,3.0
2,everything_in_user_tags,262, before,2254,3.0,assistant,52.0,1464,3.0
2,everything_in_user_tags,263, changing,13784,3.0,assistant,53.0,1465,3.0
2,everything_in_user_tags,264, anything,6137,3.0,assistant,54.0,1466,3.0
2,everything_in_user_tags,265,.,13,3.0,assistant,55.0,1467,3.0
2,everything_in_user_tags,266, Compare,38200,3.0,assistant,56.0,1468,3.0
2,everything_in_user_tags,267, token,6602,3.0,assistant,57.0,1469,3.0
2,everything_in_user_tags,268,-level,19231,3.0,assistant,58.0,1470,3.0
2,everything_in_user_tags,269, measurements,29039,3.0,assistant,59.0,1471,3.0
2,everything_in_user_tags,270, on,402,3.0,assistant,60.0,1472,3.0
2,everything_in_user_tags,271, a,261,3.0,assistant,61.0,1473,3.0
2,everything_in_user_tags,272, small,3291,3.0,assistant,62.0,1474,3.0
2,everything_in_user_tags,273, shared,9599,3.0,assistant,63.0,1475,3.0
2,everything_in_user_tags,274, input,3422,3.0,assistant,64.0,1476,3.0
2,everything_in_user_tags,275, to,316,3.0,assistant,65.0,1477,3.0
2,everything_in_user_tags,276, locate,29006,3.0,assistant,66.0,1478,3.0
2,everything_in_user_tags,277, where,1919,3.0,assistant,67.0,1479,3.0
2,everything_in_user_tags,278, the,290,3.0,assistant,68.0,1480,3.0
2,everything_in_user_tags,279, runs,13719,3.0,assistant,69.0,1481,3.0
2,everything_in_user_tags,280, begin,4252,3.0,assistant,70.0,1482,3.0
2,everything_in_user_tags,281, to,316,3.0,assistant,71.0,1483,3.0
2,everything_in_user_tags,282, diver,51923,3.0,assistant,72.0,1484,3.0
2,everything_in_user_tags,283,ge,684,3.0,assistant,73.0,1485,3.0
2,everything_in_user_tags,284,.,13,3.0,assistant,74.0,1486,3.0
2,everything_in_user_tags,285, If,1843,3.0,assistant,75.0,1487,3.0
2,everything_in_user_tags,286, those,2617,3.0,assistant,76.0,1488,3.0
2,everything_in_user_tags,287, checks,22097,3.0,assistant,77.0,1489,3.0
2,everything_in_user_tags,288, agree,10758,3.0,assistant,78.0,1490,3.0
2,everything_in_user_tags,289,",",11,3.0,assistant,79.0,1491,3.0
2,everything_in_user_tags,290, investigate,31354,3.0,assistant,80.0,1492,3.0
2,everything_in_user_tags,291, numerical,57979,3.0,assistant,81.0,1493,3.0
2,everything_in_user_tags,292, differences,19504,3.0,assistant,82.0,1494,3.0
2,everything_in_user_tags,293, in,306,3.0,assistant,83.0,1495,3.0
2,everything_in_user_tags,294, the,290,3.0,assistant,84.0,1496,3.0
2,everything_in_user_tags,295, model,2359,3.0,assistant,85.0,1497,3.0
2,everything_in_user_tags,296, runtime,32103,3.0,assistant,86.0,1498,3.0
2,everything_in_user_tags,297,.,13,3.0,assistant,87.0,1499,3.0
2,everything_in_user_tags,298, Report,12208,3.0,assistant,88.0,1500,3.0
2,everything_in_user_tags,299, the,290,3.0,assistant,89.0,1501,3.0
2,everything_in_user_tags,300, visual,11256,3.0,assistant,90.0,1502,3.0
2,everything_in_user_tags,301, pattern,8302,3.0,assistant,91.0,1503,3.0
2,everything_in_user_tags,302, and,326,3.0,assistant,92.0,1504,3.0
2,everything_in_user_tags,303, the,290,3.0,assistant,93.0,1505,3.0
2,everything_in_user_tags,304, numerical,57979,3.0,assistant,94.0,1506,3.0
2,everything_in_user_tags,305, gap,19953,3.0,assistant,95.0,1507,3.0
2,everything_in_user_tags,306, as,472,3.0,assistant,96.0,1508,3.0
2,everything_in_user_tags,307, separate,13574,3.0,assistant,97.0,1509,3.0
2,everything_in_user_tags,308, observations,39105,3.0,assistant,98.0,1510,3.0
2,everything_in_user_tags,309,.,13,3.0,assistant,99.0,1511,3.0
2,everything_in_user_tags,310, That,4569,3.0,assistant,100.0,1512,3.0
2,everything_in_user_tags,311, gives,8967,3.0,assistant,101.0,1513,3.0
2,everything_in_user_tags,312, readers,15116,3.0,assistant,102.0,1514,3.0
2,everything_in_user_tags,313, an,448,3.0,assistant,103.0,1515,3.0
2,everything_in_user_tags,314, accurate,16360,3.0,assistant,104.0,1516,3.0
2,everything_in_user_tags,315, account,3527,3.0,assistant,105.0,1517,3.0
2,everything_in_user_tags,316, of,328,3.0,assistant,106.0,1518,3.0
2,everything_in_user_tags,317, what,1412,3.0,assistant,107.0,1519,3.0
2,everything_in_user_tags,318, matches,15248,3.0,assistant,108.0,1520,3.0
2,everything_in_user_tags,319, while,2049,3.0,assistant,109.0,1521,3.0
2,everything_in_user_tags,320, keeping,13958,3.0,assistant,110.0,1522,3.0
2,everything_in_user_tags,321, the,290,3.0,assistant,111.0,1523,3.0
2,everything_in_user_tags,322, unresolved,156375,3.0,assistant,112.0,1524,3.0
2,everything_in_user_tags,323, discrepancy,173834,3.0,assistant,113.0,1525,3.0
2,everything_in_user_tags,324, available,2839,3.0,assistant,114.0,1526,3.0
2,everything_in_user_tags,325, for,395,3.0,assistant,115.0,1527,3.0
2,everything_in_user_tags,326, further,6544,3.0,assistant,116.0,1528,3.0
2,everything_in_user_tags,327, investigation,20606,3.0,assistant,117.0,1529,3.0
2,everything_in_user_tags,328,".
",558,3.0,assistant,118.0,1530,3.0
2,everything_in_user_tags,329,Thanks,14897,4.0,user,1.0,1531,4.0
2,everything_in_user_tags,330,!,0,4.0,user,2.0,1532,4.0
2,everything_in_user_tags,331, If,1843,4.0,user,3.0,1533,4.0
2,everything_in_user_tags,332, I,357,4.0,user,4.0,1534,4.0
2,everything_in_user_tags,333, cannot,6284,4.0,user,5.0,1535,4.0
2,everything_in_user_tags,334, resolve,14062,4.0,user,6.0,1536,4.0
2,everything_in_user_tags,335, the,290,4.0,user,7.0,1537,4.0
2,everything_in_user_tags,336, difference,9809,4.0,user,8.0,1538,4.0
2,everything_in_user_tags,337, before,2254,4.0,user,9.0,1539,4.0
2,everything_in_user_tags,338, writing,5281,4.0,user,10.0,1540,4.0
2,everything_in_user_tags,339, up,869,4.0,user,11.0,1541,4.0
2,everything_in_user_tags,340, the,290,4.0,user,12.0,1542,4.0
2,everything_in_user_tags,341, M,391,4.0,user,13.0,1543,4.0
2,everything_in_user_tags,342,ATS,42222,4.0,user,14.0,1544,4.0
2,everything_in_user_tags,343, project,2993,4.0,user,15.0,1545,4.0
2,everything_in_user_tags,344,",",11,4.0,user,16.0,1546,4.0
2,everything_in_user_tags,345, where,1919,4.0,user,17.0,1547,4.0
2,everything_in_user_tags,346, should,1757,4.0,user,18.0,1548,4.0
2,everything_in_user_tags,347, it,480,4.0,user,19.0,1549,4.0
2,everything_in_user_tags,348, appear,7680,4.0,user,20.0,1550,4.0
2,everything_in_user_tags,349,?,30,4.0,user,21.0,1551,4.0
2,everything_in_user_tags,350, I,357,4.0,user,22.0,1552,4.0
2,everything_in_user_tags,351, want,1682,4.0,user,23.0,1553,4.0
2,everything_in_user_tags,352, the,290,4.0,user,24.0,1554,4.0
2,everything_in_user_tags,353, report,3019,4.0,user,25.0,1555,4.0
2,everything_in_user_tags,354, to,316,4.0,user,26.0,1556,4.0
2,everything_in_user_tags,355, remain,12760,4.0,user,27.0,1557,4.0
2,everything_in_user_tags,356, readable,63870,4.0,user,28.0,1558,4.0
2,everything_in_user_tags,357,",",11,4.0,user,29.0,1559,4.0
2,everything_in_user_tags,358, but,889,4.0,user,30.0,1560,4.0
2,everything_in_user_tags,359, I,357,4.0,user,31.0,1561,4.0
2,everything_in_user_tags,360, also,1217,4.0,user,32.0,1562,4.0
2,everything_in_user_tags,361, want,1682,4.0,user,33.0,1563,4.0
2,everything_in_user_tags,362, another,3613,4.0,user,34.0,1564,4.0
2,everything_in_user_tags,363, researcher,60642,4.0,user,35.0,1565,4.0
2,everything_in_user_tags,364, to,316,4.0,user,36.0,1566,4.0
2,everything_in_user_tags,365, be,413,4.0,user,37.0,1567,4.0
2,everything_in_user_tags,366, able,3741,4.0,user,38.0,1568,4.0
2,everything_in_user_tags,367, to,316,4.0,user,39.0,1569,4.0
2,everything_in_user_tags,368, reproduce,45472,4.0,user,40.0,1570,4.0
2,everything_in_user_tags,369, the,290,4.0,user,41.0,1571,4.0
2,everything_in_user_tags,370, comparison,19211,4.0,user,42.0,1572,4.0
2,everything_in_user_tags,371,".
",558,4.0,user,43.0,1573,4.0
2,everything_in_user_tags,372,The,976,5.0,cot,1.0,1574,5.0
2,everything_in_user_tags,373, user,1825,5.0,cot,2.0,1575,5.0
2,everything_in_user_tags,374, needs,4414,5.0,cot,3.0,1576,5.0
2,everything_in_user_tags,375, to,316,5.0,cot,4.0,1577,5.0
2,everything_in_user_tags,376, place,2475,5.0,cot,5.0,1578,5.0
2,everything_in_user_tags,377, an,448,5.0,cot,6.0,1579,5.0
2,everything_in_user_tags,378, unresolved,156375,5.0,cot,7.0,1580,5.0
2,everything_in_user_tags,379, discrepancy,173834,5.0,cot,8.0,1581,5.0
2,everything_in_user_tags,380, at,540,5.0,cot,9.0,1582,5.0
2,everything_in_user_tags,381, the,290,5.0,cot,10.0,1583,5.0
2,everything_in_user_tags,382, right,1849,5.0,cot,11.0,1584,5.0
2,everything_in_user_tags,383, level,3211,5.0,cot,12.0,1585,5.0
2,everything_in_user_tags,384, of,328,5.0,cot,13.0,1586,5.0
2,everything_in_user_tags,385, detail,10851,5.0,cot,14.0,1587,5.0
2,everything_in_user_tags,386,.,13,5.0,cot,15.0,1588,5.0
2,everything_in_user_tags,387, If,1843,5.0,cot,16.0,1589,5.0
2,everything_in_user_tags,388, it,480,5.0,cot,17.0,1590,5.0
2,everything_in_user_tags,389, affects,33780,5.0,cot,18.0,1591,5.0
2,everything_in_user_tags,390, the,290,5.0,cot,19.0,1592,5.0
2,everything_in_user_tags,391, central,11082,5.0,cot,20.0,1593,5.0
2,everything_in_user_tags,392, result,1534,5.0,cot,21.0,1594,5.0
2,everything_in_user_tags,393,",",11,5.0,cot,22.0,1595,5.0
2,everything_in_user_tags,394, the,290,5.0,cot,23.0,1596,5.0
2,everything_in_user_tags,395, main,2758,5.0,cot,24.0,1597,5.0
2,everything_in_user_tags,396, text,2201,5.0,cot,25.0,1598,5.0
2,everything_in_user_tags,397, must,2804,5.0,cot,26.0,1599,5.0
2,everything_in_user_tags,398, name,1308,5.0,cot,27.0,1600,5.0
2,everything_in_user_tags,399, it,480,5.0,cot,28.0,1601,5.0
2,everything_in_user_tags,400, and,326,5.0,cot,29.0,1602,5.0
2,everything_in_user_tags,401, show,2356,5.0,cot,30.0,1603,5.0
2,everything_in_user_tags,402, its,1617,5.0,cot,31.0,1604,5.0
2,everything_in_user_tags,403, magnitude,49895,5.0,cot,32.0,1605,5.0
2,everything_in_user_tags,404,.,13,5.0,cot,33.0,1606,5.0
2,everything_in_user_tags,405, The,623,5.0,cot,34.0,1607,5.0
2,everything_in_user_tags,406, reader,10958,5.0,cot,35.0,1608,5.0
2,everything_in_user_tags,407, does,2226,5.0,cot,36.0,1609,5.0
2,everything_in_user_tags,408, not,625,5.0,cot,37.0,1610,5.0
2,everything_in_user_tags,409, need,1309,5.0,cot,38.0,1611,5.0
2,everything_in_user_tags,410, every,1753,5.0,cot,39.0,1612,5.0
2,everything_in_user_tags,411, debugging,64667,5.0,cot,40.0,1613,5.0
2,everything_in_user_tags,412, step,5983,5.0,cot,41.0,1614,5.0
2,everything_in_user_tags,413, in,306,5.0,cot,42.0,1615,5.0
2,everything_in_user_tags,414, the,290,5.0,cot,43.0,1616,5.0
2,everything_in_user_tags,415, introduction,22575,5.0,cot,44.0,1617,5.0
2,everything_in_user_tags,416,.,13,5.0,cot,45.0,1618,5.0
2,everything_in_user_tags,417, A,355,5.0,cot,46.0,1619,5.0
2,everything_in_user_tags,418, short,4022,5.0,cot,47.0,1620,5.0
2,everything_in_user_tags,419, result,1534,5.0,cot,48.0,1621,5.0
2,everything_in_user_tags,420, table,3293,5.0,cot,49.0,1622,5.0
2,everything_in_user_tags,421, can,665,5.0,cot,50.0,1623,5.0
2,everything_in_user_tags,422, state,2608,5.0,cot,51.0,1624,5.0
2,everything_in_user_tags,423, the,290,5.0,cot,52.0,1625,5.0
2,everything_in_user_tags,424, compared,11223,5.0,cot,53.0,1626,5.0
2,everything_in_user_tags,425, values,4824,5.0,cot,54.0,1627,5.0
2,everything_in_user_tags,426, and,326,5.0,cot,55.0,1628,5.0
2,everything_in_user_tags,427, denomin,39104,5.0,cot,56.0,1629,5.0
2,everything_in_user_tags,428,ators,4840,5.0,cot,57.0,1630,5.0
2,everything_in_user_tags,429,",",11,5.0,cot,58.0,1631,5.0
2,everything_in_user_tags,430, while,2049,5.0,cot,59.0,1632,5.0
2,everything_in_user_tags,431, a,261,5.0,cot,60.0,1633,5.0
2,everything_in_user_tags,432, methods,7933,5.0,cot,61.0,1634,5.0
2,everything_in_user_tags,433, appendix,179290,5.0,cot,62.0,1635,5.0
2,everything_in_user_tags,434, records,11722,5.0,cot,63.0,1636,5.0
2,everything_in_user_tags,435, the,290,5.0,cot,64.0,1637,5.0
2,everything_in_user_tags,436, exact,6354,5.0,cot,65.0,1638,5.0
2,everything_in_user_tags,437, inputs,21963,5.0,cot,66.0,1639,5.0
